member_id,status,sex,age,tranche,tranche_label,tranche_pension
2269,deferred,M,49,post05,Post-2005,968.3541334085245
2270,deferred,F,52,pre97,Pre-1997,3018.863763334282
2270,deferred,F,52,9705,1997-2005,2264.1478225007113
2270,deferred,F,52,post05,Post-2005,2264.1478225007113
2271,deferred,M,56,pre97,Pre-1997,474.412888557492
2271,deferred,M,56,9705,1997-2005,355.809666418119
2271,deferred,M,56,post05,Post-2005,355.809666418119
2272,deferred,F,47,pre97,Pre-1997,3875.9576221611405
2272,deferred,F,47,9705,1997-2005,2906.968216620855
2272,deferred,F,47,post05,Post-2005,2906.968216620855
2273,deferred,F,41,pre97,Pre-1997,3741.515646809913
2273,deferred,F,41,9705,1997-2005,2806.1367351074346
2273,deferred,F,41,post05,Post-2005,2806.1367351074346
2274,deferred,F,59,pre97,Pre-1997,2361.2083699597174
2274,deferred,F,59,9705,1997-2005,1770.906277469788
2274,deferred,F,59,post05,Post-2005,1770.906277469788
2275,deferred,F,49,pre97,Pre-1997,7257.542914950147
2275,deferred,F,49,9705,1997-2005,5443.157186212609
2275,deferred,F,49,post05,Post-2005,5443.157186212609
2276,deferred,F,56,pre97,Pre-1997,1127.4839020728027
2276,deferred,F,56,9705,1997-2005,845.6129265546019
2276,deferred,F,56,post05,Post-2005,845.6129265546019
2277,deferred,M,64,pre97,Pre-1997,183.93968000541076
2277,deferred,M,64,9705,1997-2005,137.95476000405807
2277,deferred,M,64,post05,Post-2005,137.95476000405807
2278,deferred,F,54,pre97,Pre-1997,5223.406361964598
2278,deferred,F,54,9705,1997-2005,3917.554771473448
2278,deferred,F,54,post05,Post-2005,3917.554771473448
2279,deferred,M,53,pre97,Pre-1997,3460.1834242956547
2279,deferred,M,53,9705,1997-2005,2595.137568221741
2279,deferred,M,53,post05,Post-2005,2595.137568221741
2280,deferred,M,44,pre97,Pre-1997,1783.1599062050261
2280,deferred,M,44,9705,1997-2005,1337.3699296537695
2280,deferred,M,44,post05,Post-2005,1337.3699296537695
2281,deferred,F,64,pre97,Pre-1997,5862.0531440113
2281,deferred,F,64,9705,1997-2005,4396.539858008475
2281,deferred,F,64,post05,Post-2005,4396.539858008475
2282,deferred,F,49,pre97,Pre-1997,778.8275809817338
2282,deferred,F,49,9705,1997-2005,584.1206857363003
2282,deferred,F,49,post05,Post-2005,584.1206857363003
2283,deferred,M,53,pre97,Pre-1997,2371.8353100377058
2283,deferred,M,53,9705,1997-2005,1778.876482528279
2283,deferred,M,53,post05,Post-2005,1778.876482528279
2284,deferred,M,52,pre97,Pre-1997,8341.732436946817
2284,deferred,M,52,9705,1997-2005,6256.299327710111
2284,deferred,M,52,post05,Post-2005,6256.299327710111
2285,deferred,F,42,pre97,Pre-1997,587.5031388497904
2285,deferred,F,42,9705,1997-2005,440.6273541373427
2285,deferred,F,42,post05,Post-2005,440.6273541373427
2286,deferred,F,59,pre97,Pre-1997,1313.7230367584116
2286,deferred,F,59,9705,1997-2005,985.2922775688087
2286,deferred,F,59,post05,Post-2005,985.2922775688087
2287,deferred,F,49,pre97,Pre-1997,911.9896614423635
2287,deferred,F,49,9705,1997-2005,683.9922460817726
2287,deferred,F,49,post05,Post-2005,683.9922460817726
2288,deferred,F,48,pre97,Pre-1997,4503.2317420625295
2288,deferred,F,48,9705,1997-2005,3377.423806546897
2288,deferred,F,48,post05,Post-2005,3377.423806546897
2289,deferred,M,53,pre97,Pre-1997,5711.623930468092
2289,deferred,M,53,9705,1997-2005,4283.717947851069
2289,deferred,M,53,post05,Post-2005,4283.717947851069
2290,deferred,F,50,pre97,Pre-1997,851.7285678712759
2290,deferred,F,50,9705,1997-2005,638.7964259034569
2290,deferred,F,50,post05,Post-2005,638.7964259034569
2291,deferred,M,51,pre97,Pre-1997,1625.7141149103863
2291,deferred,M,51,9705,1997-2005,1219.2855861827895
2291,deferred,M,51,post05,Post-2005,1219.2855861827895
2292,deferred,M,58,pre97,Pre-1997,2253.0450125610837
2292,deferred,M,58,9705,1997-2005,1689.7837594208124
2292,deferred,M,58,post05,Post-2005,1689.7837594208124
2293,deferred,F,53,pre97,Pre-1997,1110.7398830188731
2293,deferred,F,53,9705,1997-2005,833.0549122641548
2293,deferred,F,53,post05,Post-2005,833.0549122641548
2294,deferred,F,46,pre97,Pre-1997,5101.824956384258
2294,deferred,F,46,9705,1997-2005,3826.368717288193
2294,deferred,F,46,post05,Post-2005,3826.368717288193
2295,deferred,M,61,pre97,Pre-1997,10604.987507709244
2295,deferred,M,61,9705,1997-2005,7953.740630781931
2295,deferred,M,61,post05,Post-2005,7953.740630781931
2296,deferred,F,51,pre97,Pre-1997,2245.3103677397066
2296,deferred,F,51,9705,1997-2005,1683.98277580478
2296,deferred,F,51,post05,Post-2005,1683.98277580478
2297,deferred,F,48,pre97,Pre-1997,804.053338420295
2297,deferred,F,48,9705,1997-2005,603.0400038152212
2297,deferred,F,48,post05,Post-2005,603.0400038152212
2298,deferred,F,53,pre97,Pre-1997,1848.0212521232538
2298,deferred,F,53,9705,1997-2005,1386.0159390924402
2298,deferred,F,53,post05,Post-2005,1386.0159390924402
2299,deferred,M,58,pre97,Pre-1997,5510.960870177427
2299,deferred,M,58,9705,1997-2005,4133.22065263307
2299,deferred,M,58,post05,Post-2005,4133.22065263307
2300,deferred,F,60,pre97,Pre-1997,1109.8128892486557
2300,deferred,F,60,9705,1997-2005,832.3596669364917
2300,deferred,F,60,post05,Post-2005,832.3596669364917
2301,deferred,F,53,pre97,Pre-1997,612.716888847923
2301,deferred,F,53,9705,1997-2005,459.5376666359422
2301,deferred,F,53,post05,Post-2005,459.5376666359422
2302,deferred,F,59,pre97,Pre-1997,1036.6398243403892
2302,deferred,F,59,9705,1997-2005,777.4798682552919
2302,deferred,F,59,post05,Post-2005,777.4798682552919
2303,deferred,M,44,pre97,Pre-1997,438.5423124981703
2303,deferred,M,44,9705,1997-2005,328.9067343736277
2303,deferred,M,44,post05,Post-2005,328.9067343736277
2304,deferred,F,55,pre97,Pre-1997,2614.7754159039805
2304,deferred,F,55,9705,1997-2005,1961.0815619279851
2304,deferred,F,55,post05,Post-2005,1961.0815619279851
2305,deferred,F,54,pre97,Pre-1997,2942.2807988731647
2305,deferred,F,54,9705,1997-2005,2206.7105991548733
2305,deferred,F,54,post05,Post-2005,2206.7105991548733
2306,deferred,M,62,pre97,Pre-1997,9021.452546242714
2306,deferred,M,62,9705,1997-2005,6766.089409682035
2306,deferred,M,62,post05,Post-2005,6766.089409682035
2307,deferred,F,42,pre97,Pre-1997,4045.5635330098908
2307,deferred,F,42,9705,1997-2005,3034.1726497574177
2307,deferred,F,42,post05,Post-2005,3034.1726497574177
2308,deferred,M,47,pre97,Pre-1997,17873.421828697934
2308,deferred,M,47,9705,1997-2005,13405.06637152345
2308,deferred,M,47,post05,Post-2005,13405.06637152345
2309,deferred,F,51,pre97,Pre-1997,4968.773733046467
2309,deferred,F,51,9705,1997-2005,3726.58029978485
2309,deferred,F,51,post05,Post-2005,3726.58029978485
2310,deferred,F,44,pre97,Pre-1997,5397.784480312952
2310,deferred,F,44,9705,1997-2005,4048.338360234714
2310,deferred,F,44,post05,Post-2005,4048.338360234714
2311,deferred,M,46,pre97,Pre-1997,2475.997912817489
2311,deferred,M,46,9705,1997-2005,1856.9984346131164
2311,deferred,M,46,post05,Post-2005,1856.9984346131164
2312,deferred,F,58,pre97,Pre-1997,768.0343729205835
2312,deferred,F,58,9705,1997-2005,576.0257796904375
2312,deferred,F,58,post05,Post-2005,576.0257796904375
2313,deferred,F,56,pre97,Pre-1997,1781.97372050162
2313,deferred,F,56,9705,1997-2005,1336.4802903762147
2313,deferred,F,56,post05,Post-2005,1336.4802903762147
2314,deferred,M,58,pre97,Pre-1997,2636.976893751732
2314,deferred,M,58,9705,1997-2005,1977.7326703137987
2314,deferred,M,58,post05,Post-2005,1977.7326703137987
2315,deferred,M,59,pre97,Pre-1997,2792.550069070807
2315,deferred,M,59,9705,1997-2005,2094.412551803105
2315,deferred,M,59,post05,Post-2005,2094.412551803105
2316,deferred,M,59,pre97,Pre-1997,5471.231660847793
2316,deferred,M,59,9705,1997-2005,4103.423745635844
2316,deferred,M,59,post05,Post-2005,4103.423745635844
2317,deferred,M,58,pre97,Pre-1997,1465.4050156649555
2317,deferred,M,58,9705,1997-2005,1099.0537617487166
2317,deferred,M,58,post05,Post-2005,1099.0537617487166
2318,deferred,F,58,pre97,Pre-1997,1527.763313835988
2318,deferred,F,58,9705,1997-2005,1145.8224853769907
2318,deferred,F,58,post05,Post-2005,1145.8224853769907
2319,deferred,F,55,pre97,Pre-1997,1431.2373058716637
2319,deferred,F,55,9705,1997-2005,1073.4279794037477
2319,deferred,F,55,post05,Post-2005,1073.4279794037477
2320,deferred,F,61,pre97,Pre-1997,3103.939562229893
2320,deferred,F,61,9705,1997-2005,2327.9546716724194
2320,deferred,F,61,post05,Post-2005,2327.9546716724194
2321,deferred,F,53,pre97,Pre-1997,8844.625414380456
2321,deferred,F,53,9705,1997-2005,6633.469060785342
2321,deferred,F,53,post05,Post-2005,6633.469060785342
2322,deferred,F,58,pre97,Pre-1997,1957.0828456886084
2322,deferred,F,58,9705,1997-2005,1467.8121342664563
2322,deferred,F,58,post05,Post-2005,1467.8121342664563
2323,deferred,M,54,pre97,Pre-1997,2351.368560360133
2323,deferred,M,54,9705,1997-2005,1763.5264202700994
2323,deferred,M,54,post05,Post-2005,1763.5264202700994
2324,deferred,M,58,pre97,Pre-1997,9751.032773966652
2324,deferred,M,58,9705,1997-2005,7313.274580474989
2324,deferred,M,58,post05,Post-2005,7313.274580474989
2325,deferred,F,42,pre97,Pre-1997,3138.9351322788966
2325,deferred,F,42,9705,1997-2005,2354.2013492091723
2325,deferred,F,42,post05,Post-2005,2354.2013492091723
2326,deferred,M,63,pre97,Pre-1997,2312.6847920095634
2326,deferred,M,63,9705,1997-2005,1734.5135940071723
2326,deferred,M,63,post05,Post-2005,1734.5135940071723
2327,deferred,F,47,pre97,Pre-1997,1276.1370918316975
2327,deferred,F,47,9705,1997-2005,957.102818873773
2327,deferred,F,47,post05,Post-2005,957.102818873773
2328,deferred,F,59,pre97,Pre-1997,1445.9999773553227
2328,deferred,F,59,9705,1997-2005,1084.499983016492
2328,deferred,F,59,post05,Post-2005,1084.499983016492
2329,deferred,F,50,pre97,Pre-1997,473.6942834669694
2329,deferred,F,50,9705,1997-2005,355.27071260022706
2329,deferred,F,50,post05,Post-2005,355.27071260022706
2330,deferred,F,52,pre97,Pre-1997,674.7012177145169
2330,deferred,F,52,9705,1997-2005,506.0259132858876
2330,deferred,F,52,post05,Post-2005,506.0259132858876
2331,deferred,F,48,pre97,Pre-1997,1556.5380305480642
2331,deferred,F,48,9705,1997-2005,1167.403522911048
2331,deferred,F,48,post05,Post-2005,1167.403522911048
2332,deferred,F,60,pre97,Pre-1997,2742.46031274041
2332,deferred,F,60,9705,1997-2005,2056.845234555307
2332,deferred,F,60,post05,Post-2005,2056.845234555307
2333,deferred,F,61,pre97,Pre-1997,946.9004095402211
2333,deferred,F,61,9705,1997-2005,710.1753071551657
2333,deferred,F,61,post05,Post-2005,710.1753071551657
2334,deferred,M,61,pre97,Pre-1997,616.8601459201084
2334,deferred,M,61,9705,1997-2005,462.6451094400812
2334,deferred,M,61,post05,Post-2005,462.6451094400812
2335,deferred,M,59,pre97,Pre-1997,2319.386304152878
2335,deferred,M,59,9705,1997-2005,1739.5397281146581
2335,deferred,M,59,post05,Post-2005,1739.5397281146581
2336,deferred,F,50,pre97,Pre-1997,8551.49797386168
2336,deferred,F,50,9705,1997-2005,6413.623480396259
2336,deferred,F,50,post05,Post-2005,6413.623480396259
2337,deferred,F,45,pre97,Pre-1997,1479.4026467553429
2337,deferred,F,45,9705,1997-2005,1109.551985066507
2337,deferred,F,45,post05,Post-2005,1109.551985066507
2338,deferred,M,58,pre97,Pre-1997,670.054591527318
2338,deferred,M,58,9705,1997-2005,502.5409436454885
2338,deferred,M,58,post05,Post-2005,502.5409436454885
2339,deferred,M,60,pre97,Pre-1997,6758.469159996683
2339,deferred,M,60,9705,1997-2005,5068.851869997512
2339,deferred,M,60,post05,Post-2005,5068.851869997512
2340,deferred,F,59,pre97,Pre-1997,2526.8945023861274
2340,deferred,F,59,9705,1997-2005,1895.1708767895955
2340,deferred,F,59,post05,Post-2005,1895.1708767895955
2341,deferred,F,46,pre97,Pre-1997,513.6771213839919
2341,deferred,F,46,9705,1997-2005,385.25784103799384
2341,deferred,F,46,post05,Post-2005,385.25784103799384
2342,deferred,F,49,pre97,Pre-1997,709.4184770108498
2342,deferred,F,49,9705,1997-2005,532.0638577581373
2342,deferred,F,49,post05,Post-2005,532.0638577581373
2343,deferred,M,61,pre97,Pre-1997,5263.048016547688
2343,deferred,M,61,9705,1997-2005,3947.286012410766
2343,deferred,M,61,post05,Post-2005,3947.286012410766
2344,deferred,M,44,pre97,Pre-1997,283.7081585029634
2344,deferred,M,44,9705,1997-2005,212.78111887722255
2344,deferred,M,44,post05,Post-2005,212.78111887722255
2345,deferred,F,62,pre97,Pre-1997,2071.556419066813
2345,deferred,F,62,9705,1997-2005,1553.6673143001094
2345,deferred,F,62,post05,Post-2005,1553.6673143001094
2346,deferred,F,52,pre97,Pre-1997,7654.265834110337
2346,deferred,F,52,9705,1997-2005,5740.6993755827525
2346,deferred,F,52,post05,Post-2005,5740.6993755827525
2347,deferred,M,45,pre97,Pre-1997,1601.0250686679394
2347,deferred,M,45,9705,1997-2005,1200.7688015009544
2347,deferred,M,45,post05,Post-2005,1200.7688015009544
2348,deferred,F,44,pre97,Pre-1997,1341.7003884517774
2348,deferred,F,44,9705,1997-2005,1006.275291338833
2348,deferred,F,44,post05,Post-2005,1006.275291338833
2349,deferred,F,49,pre97,Pre-1997,460.1612978615749
2349,deferred,F,49,9705,1997-2005,345.12097339618117
2349,deferred,F,49,post05,Post-2005,345.12097339618117
2350,deferred,M,56,pre97,Pre-1997,7351.796022553825
2350,deferred,M,56,9705,1997-2005,5513.847016915369
2350,deferred,M,56,post05,Post-2005,5513.847016915369
2351,deferred,M,49,pre97,Pre-1997,1869.6591945069995
2351,deferred,M,49,9705,1997-2005,1402.2443958802496
2351,deferred,M,49,post05,Post-2005,1402.2443958802496
2352,deferred,M,62,pre97,Pre-1997,6803.716728997829
2352,deferred,M,62,9705,1997-2005,5102.787546748371
2352,deferred,M,62,post05,Post-2005,5102.787546748371
2353,deferred,F,59,pre97,Pre-1997,1733.773892419629
2353,deferred,F,59,9705,1997-2005,1300.3304193147217
2353,deferred,F,59,post05,Post-2005,1300.3304193147217
2354,deferred,F,53,pre97,Pre-1997,1923.8993761135473
2354,deferred,F,53,9705,1997-2005,1442.9245320851603
2354,deferred,F,53,post05,Post-2005,1442.9245320851603
2355,deferred,F,54,pre97,Pre-1997,1426.284271570466
2355,deferred,F,54,9705,1997-2005,1069.7132036778494
2355,deferred,F,54,post05,Post-2005,1069.7132036778494
2356,deferred,M,60,pre97,Pre-1997,2948.254431911222
2356,deferred,M,60,9705,1997-2005,2211.190823933416
2356,deferred,M,60,post05,Post-2005,2211.190823933416
2357,deferred,M,50,pre97,Pre-1997,1759.2845670695156
2357,deferred,M,50,9705,1997-2005,1319.4634253021366
2357,deferred,M,50,post05,Post-2005,1319.4634253021366
2358,deferred,F,45,pre97,Pre-1997,734.7057703074673
2358,deferred,F,45,9705,1997-2005,551.0293277306005
2358,deferred,F,45,post05,Post-2005,551.0293277306005
2359,deferred,M,58,pre97,Pre-1997,5334.593164831321
2359,deferred,M,58,9705,1997-2005,4000.9448736234904
2359,deferred,M,58,post05,Post-2005,4000.9448736234904
2360,deferred,F,58,pre97,Pre-1997,1439.3952136113603
2360,deferred,F,58,9705,1997-2005,1079.5464102085202
2360,deferred,F,58,post05,Post-2005,1079.5464102085202
2361,deferred,M,54,pre97,Pre-1997,4519.383766619915
2361,deferred,M,54,9705,1997-2005,3389.537824964936
2361,deferred,M,54,post05,Post-2005,3389.537824964936
2362,deferred,F,44,pre97,Pre-1997,4357.244516484885
2362,deferred,F,44,9705,1997-2005,3267.9333873636633
2362,deferred,F,44,post05,Post-2005,3267.9333873636633
2363,deferred,M,59,pre97,Pre-1997,6844.263835360842
2363,deferred,M,59,9705,1997-2005,5133.197876520631
2363,deferred,M,59,post05,Post-2005,5133.197876520631
2364,deferred,M,58,pre97,Pre-1997,6904.6547848710325
2364,deferred,M,58,9705,1997-2005,5178.491088653274
2364,deferred,M,58,post05,Post-2005,5178.491088653274
2365,deferred,M,61,pre97,Pre-1997,6212.3353202225935
2365,deferred,M,61,9705,1997-2005,4659.251490166945
2365,deferred,M,61,post05,Post-2005,4659.251490166945
2366,deferred,M,56,pre97,Pre-1997,622.5738635603079
2366,deferred,M,56,9705,1997-2005,466.93039767023083
2366,deferred,M,56,post05,Post-2005,466.93039767023083
2367,deferred,F,56,pre97,Pre-1997,4822.958996932049
2367,deferred,F,56,9705,1997-2005,3617.2192476990363
2367,deferred,F,56,post05,Post-2005,3617.2192476990363
2368,deferred,M,48,pre97,Pre-1997,3097.243665048792
2368,deferred,M,48,9705,1997-2005,2322.932748786594
2368,deferred,M,48,post05,Post-2005,2322.932748786594
2369,deferred,M,53,pre97,Pre-1997,2492.5487707627653
2369,deferred,M,53,9705,1997-2005,1869.4115780720736
2369,deferred,M,53,post05,Post-2005,1869.4115780720736
2370,deferred,F,55,pre97,Pre-1997,609.9518491290019
2370,deferred,F,55,9705,1997-2005,457.4638868467514
2370,deferred,F,55,post05,Post-2005,457.4638868467514
2371,deferred,F,50,pre97,Pre-1997,3245.1031497129443
2371,deferred,F,50,9705,1997-2005,2433.827362284708
2371,deferred,F,50,post05,Post-2005,2433.827362284708
2372,deferred,F,56,pre97,Pre-1997,320.54559002879745
2372,deferred,F,56,9705,1997-2005,240.40919252159804
2372,deferred,F,56,post05,Post-2005,240.40919252159804
2373,deferred,F,56,pre97,Pre-1997,833.172423055453
2373,deferred,F,56,9705,1997-2005,624.8793172915897
2373,deferred,F,56,post05,Post-2005,624.8793172915897
2374,deferred,M,50,pre97,Pre-1997,5880.175011661958
2374,deferred,M,50,9705,1997-2005,4410.131258746468
2374,deferred,M,50,post05,Post-2005,4410.131258746468
2375,deferred,F,43,pre97,Pre-1997,667.5795523320057
2375,deferred,F,43,9705,1997-2005,500.6846642490043
2375,deferred,F,43,post05,Post-2005,500.6846642490043
2376,deferred,F,59,pre97,Pre-1997,4514.5913648200285
2376,deferred,F,59,9705,1997-2005,3385.9435236150216
2376,deferred,F,59,post05,Post-2005,3385.9435236150216
2377,deferred,M,53,pre97,Pre-1997,1156.4690198802552
2377,deferred,M,53,9705,1997-2005,867.3517649101913
2377,deferred,M,53,post05,Post-2005,867.3517649101913
2378,deferred,F,59,pre97,Pre-1997,1285.5222941681159
2378,deferred,F,59,9705,1997-2005,964.1417206260867
2378,deferred,F,59,post05,Post-2005,964.1417206260867
2379,deferred,M,59,pre97,Pre-1997,641.8433870542104
2379,deferred,M,59,9705,1997-2005,481.3825402906578
2379,deferred,M,59,post05,Post-2005,481.3825402906578
2380,deferred,F,58,pre97,Pre-1997,3788.5695877389335
2380,deferred,F,58,9705,1997-2005,2841.4271908042
2380,deferred,F,58,post05,Post-2005,2841.4271908042
2381,deferred,M,46,pre97,Pre-1997,937.0628277734437
2381,deferred,M,46,9705,1997-2005,702.7971208300827
2381,deferred,M,46,post05,Post-2005,702.7971208300827
2382,deferred,F,61,pre97,Pre-1997,1778.7028759497296
2382,deferred,F,61,9705,1997-2005,1334.027156962297
2382,deferred,F,61,post05,Post-2005,1334.027156962297
2383,deferred,M,56,pre97,Pre-1997,1894.2827828434017
2383,deferred,M,56,9705,1997-2005,1420.7120871325512
2383,deferred,M,56,post05,Post-2005,1420.7120871325512
2384,deferred,F,51,pre97,Pre-1997,3346.3308557793457
2384,deferred,F,51,9705,1997-2005,2509.748141834509
2384,deferred,F,51,post05,Post-2005,2509.748141834509
2385,deferred,M,52,pre97,Pre-1997,1400.775341981124
2385,deferred,M,52,9705,1997-2005,1050.581506485843
2385,deferred,M,52,post05,Post-2005,1050.581506485843
2386,deferred,M,54,pre97,Pre-1997,3689.9746843433622
2386,deferred,M,54,9705,1997-2005,2767.481013257521
2386,deferred,M,54,post05,Post-2005,2767.481013257521
2387,deferred,M,53,pre97,Pre-1997,1377.0227126391433
2387,deferred,M,53,9705,1997-2005,1032.7670344793573
2387,deferred,M,53,post05,Post-2005,1032.7670344793573
2388,deferred,M,57,pre97,Pre-1997,2061.7779334464144
2388,deferred,M,57,9705,1997-2005,1546.3334500848107
2388,deferred,M,57,post05,Post-2005,1546.3334500848107
2389,deferred,M,60,pre97,Pre-1997,1750.0395218459826
2389,deferred,M,60,9705,1997-2005,1312.5296413844867
2389,deferred,M,60,post05,Post-2005,1312.5296413844867
2390,deferred,M,64,pre97,Pre-1997,1393.657769424123
2390,deferred,M,64,9705,1997-2005,1045.2433270680922
2390,deferred,M,64,post05,Post-2005,1045.2433270680922
2391,deferred,M,64,pre97,Pre-1997,4277.2606548954245
2391,deferred,M,64,9705,1997-2005,3207.9454911715684
2391,deferred,M,64,post05,Post-2005,3207.9454911715684
2392,deferred,M,51,pre97,Pre-1997,2005.716777054591
2392,deferred,M,51,9705,1997-2005,1504.2875827909431
2392,deferred,M,51,post05,Post-2005,1504.2875827909431
2393,deferred,M,55,pre97,Pre-1997,789.7286748805018
2393,deferred,M,55,9705,1997-2005,592.2965061603762
2393,deferred,M,55,post05,Post-2005,592.2965061603762
2394,deferred,M,63,pre97,Pre-1997,1551.782313508187
2394,deferred,M,63,9705,1997-2005,1163.8367351311401
2394,deferred,M,63,post05,Post-2005,1163.8367351311401
2395,deferred,M,50,pre97,Pre-1997,359.1919103745203
2395,deferred,M,50,9705,1997-2005,269.3939327808902
2395,deferred,M,50,post05,Post-2005,269.3939327808902
2396,deferred,F,51,pre97,Pre-1997,1017.1107095718748
2396,deferred,F,51,9705,1997-2005,762.833032178906
2396,deferred,F,51,post05,Post-2005,762.833032178906
2397,deferred,M,55,pre97,Pre-1997,1182.3141978016886
2397,deferred,M,55,9705,1997-2005,886.7356483512664
2397,deferred,M,55,post05,Post-2005,886.7356483512664
2398,deferred,F,61,pre97,Pre-1997,1116.5102917381162
2398,deferred,F,61,9705,1997-2005,837.3827188035872
2398,deferred,F,61,post05,Post-2005,837.3827188035872
2399,deferred,F,50,pre97,Pre-1997,3199.2065158338687
2399,deferred,F,50,9705,1997-2005,2399.404886875401
2399,deferred,F,50,post05,Post-2005,2399.404886875401
2400,deferred,M,45,pre97,Pre-1997,6731.956269579812
2400,deferred,M,45,9705,1997-2005,5048.967202184858
2400,deferred,M,45,post05,Post-2005,5048.967202184858
2401,deferred,F,56,pre97,Pre-1997,8342.134743206041
2401,deferred,F,56,9705,1997-2005,6256.6010574045295
2401,deferred,F,56,post05,Post-2005,6256.6010574045295
2402,deferred,M,47,pre97,Pre-1997,933.8781249116732
2402,deferred,M,47,9705,1997-2005,700.4085936837548
2402,deferred,M,47,post05,Post-2005,700.4085936837548
2403,deferred,M,54,pre97,Pre-1997,873.245563931875
2403,deferred,M,54,9705,1997-2005,654.9341729489063
2403,deferred,M,54,post05,Post-2005,654.9341729489063
2404,deferred,M,49,pre97,Pre-1997,4276.961338589847
2404,deferred,M,49,9705,1997-2005,3207.721003942385
2404,deferred,M,49,post05,Post-2005,3207.721003942385
2405,deferred,F,59,pre97,Pre-1997,6209.441961868352
2405,deferred,F,59,9705,1997-2005,4657.081471401264
2405,deferred,F,59,post05,Post-2005,4657.081471401264
2406,deferred,M,44,pre97,Pre-1997,1354.164902577265
2406,deferred,M,44,9705,1997-2005,1015.6236769329487
2406,deferred,M,44,post05,Post-2005,1015.6236769329487
2407,deferred,M,43,pre97,Pre-1997,1765.6329243644568
2407,deferred,M,43,9705,1997-2005,1324.2246932733424
2407,deferred,M,43,post05,Post-2005,1324.2246932733424
2408,deferred,F,53,pre97,Pre-1997,2183.7292291060953
2408,deferred,F,53,9705,1997-2005,1637.7969218295714
2408,deferred,F,53,post05,Post-2005,1637.7969218295714
2409,deferred,F,48,pre97,Pre-1997,557.2153308767048
2409,deferred,F,48,9705,1997-2005,417.91149815752857
2409,deferred,F,48,post05,Post-2005,417.91149815752857
2410,deferred,M,60,pre97,Pre-1997,754.7442805355428
2410,deferred,M,60,9705,1997-2005,566.058210401657
2410,deferred,M,60,post05,Post-2005,566.058210401657
2411,deferred,F,60,pre97,Pre-1997,368.89345535636016
2411,deferred,F,60,9705,1997-2005,276.6700915172701
2411,deferred,F,60,post05,Post-2005,276.6700915172701
2412,deferred,M,56,pre97,Pre-1997,13664.748014308603
2412,deferred,M,56,9705,1997-2005,10248.561010731451
2412,deferred,M,56,post05,Post-2005,10248.561010731451
2413,deferred,F,41,pre97,Pre-1997,3764.272557182194
2413,deferred,F,41,9705,1997-2005,2823.2044178866454
2413,deferred,F,41,post05,Post-2005,2823.2044178866454
2414,deferred,M,49,pre97,Pre-1997,3069.7854158968044
2414,deferred,M,49,9705,1997-2005,2302.339061922603
2414,deferred,M,49,post05,Post-2005,2302.339061922603
2415,deferred,M,54,pre97,Pre-1997,4915.437912931433
2415,deferred,M,54,9705,1997-2005,3686.5784346985747
2415,deferred,M,54,post05,Post-2005,3686.5784346985747
2416,deferred,M,61,pre97,Pre-1997,1362.1828102876825
2416,deferred,M,61,9705,1997-2005,1021.6371077157619
2416,deferred,M,61,post05,Post-2005,1021.6371077157619
2417,deferred,F,51,pre97,Pre-1997,2018.8483503421776
2417,deferred,F,51,9705,1997-2005,1514.1362627566332
2417,deferred,F,51,post05,Post-2005,1514.1362627566332
2418,deferred,M,63,pre97,Pre-1997,1831.4365759883797
2418,deferred,M,63,9705,1997-2005,1373.5774319912846
2418,deferred,M,63,post05,Post-2005,1373.5774319912846
2419,deferred,M,51,pre97,Pre-1997,1296.440455125605
2419,deferred,M,51,9705,1997-2005,972.3303413442037
2419,deferred,M,51,post05,Post-2005,972.3303413442037
2420,deferred,F,58,pre97,Pre-1997,2923.638175762568
2420,deferred,F,58,9705,1997-2005,2192.728631821926
2420,deferred,F,58,post05,Post-2005,2192.728631821926
2421,deferred,M,46,pre97,Pre-1997,3146.932414398181
2421,deferred,M,46,9705,1997-2005,2360.199310798636
2421,deferred,M,46,post05,Post-2005,2360.199310798636
2422,deferred,F,44,pre97,Pre-1997,4899.338904727802
2422,deferred,F,44,9705,1997-2005,3674.504178545852
2422,deferred,F,44,post05,Post-2005,3674.504178545852
2423,deferred,F,48,pre97,Pre-1997,1222.8679801000105
2423,deferred,F,48,9705,1997-2005,917.150985075008
2423,deferred,F,48,post05,Post-2005,917.150985075008
2424,deferred,M,40,pre97,Pre-1997,5558.027386256052
2424,deferred,M,40,9705,1997-2005,4168.520539692038
2424,deferred,M,40,post05,Post-2005,4168.520539692038
2425,deferred,F,49,pre97,Pre-1997,620.5377200899745
2425,deferred,F,49,9705,1997-2005,465.40329006748084
2425,deferred,F,49,post05,Post-2005,465.40329006748084
2426,deferred,F,41,pre97,Pre-1997,789.640919591523
2426,deferred,F,41,9705,1997-2005,592.2306896936421
2426,deferred,F,41,post05,Post-2005,592.2306896936421
2427,deferred,F,52,pre97,Pre-1997,2499.9838431058906
2427,deferred,F,52,9705,1997-2005,1874.9878823294175
2427,deferred,F,52,post05,Post-2005,1874.9878823294175
2428,deferred,M,51,pre97,Pre-1997,1071.0408881036838
2428,deferred,M,51,9705,1997-2005,803.2806660777628
2428,deferred,M,51,post05,Post-2005,803.2806660777628
2429,deferred,F,47,pre97,Pre-1997,1678.9540108435483
2429,deferred,F,47,9705,1997-2005,1259.2155081326612
2429,deferred,F,47,post05,Post-2005,1259.2155081326612
